cartodb_id,the_geom,field_1,centroid,lat,long,count,source_cartodb_id,source_field_1
33875,0101000020E610000016EA1B5EF17E52C01FC55287095D4440,jmichaliga,POINT,40.72685329,-73.98348191,1,3,nyc
33880,0101000020E6100000B1A8E38C3C7F52C0B642FDD3B25D4440,LEHenke,POINT,40.7320199,-73.9880707,1,3,nyc
33908,0101000020E6100000A6ED8067127F52C0C05F485E885E4440,webbmich,POINT,40.73853663,-73.98549831,1,3,nyc
33914,0101000020E6100000C817FE1D9B7F52C01866DB48DD5E4440,BurtonBoy147,POINT,40.74112807,-73.9938426,1,3,nyc
33923,0101000020E610000034BAA4E6427F52C0687B915C405D4440,ellenjdasilva,POINT,40.72852666,-73.98845831,1,3,nyc
33933,0101000020E6100000BA6B09F9A07F52C0A1D634EF385D4440,PaulinhaSandy,POINT,40.7283,-73.9942,1,3,nyc
33939,0101000020E61000003412A1116C8052C08A01124DA05E4440,tydollasign,POINT,40.739267,-74.006596,1,3,nyc
33940,0101000020E6100000CCAB8438607F52C0604B3C5E505E4440,TaraSeewack,POINT,40.73682764,-73.99024785,1,3,nyc
33946,0101000020E61000007BA5A80A788052C0CD5A0A48FB5E4440,TBinNYC,POINT,40.7420435,-74.00732676,1,3,nyc
33987,0101000020E61000003F6CAF260B7F52C0B85109F4AE5E4440,MikeCarrino,POINT,40.73971415,-73.98505561,1,3,nyc
34010,0101000020E6100000E108B553F17F52C01D0F0921985E4440,IsabelWilkinson,POINT,40.73901761,-73.99910443,1,3,nyc
34014,0101000020E61000004F7633A31F8052C06EFC89CA865F4440,t_mahar,POINT,40.746301,-74.001931,1,3,nyc
34056,0101000020E61000007289230F447E52C0001FBC76695D4440,kevinxcash,POINT,40.729781,-73.972904,1,3,nyc
34059,0101000020E6100000177B92E8238052C02DEE9AEB8F5F4440,PRProfessor,POINT,40.7465796,-74.00219168,1,3,nyc
34072,0101000020E610000050FAA5F2B47F52C04EE02926675D4440,jasonrosado,POINT,40.72971036,-73.99541918,1,3,nyc
34082,0101000020E610000032F525E1A38052C081C809B01B5E4440,DrewDown91,POINT,40.73521996,-74.01000241,1,3,nyc
34087,0101000020E610000026BBC250818052C0A0CF57FB015E4440,kellypeeler,POINT,40.73443548,-74.00789279,1,3,nyc
34110,0101000020E6100000EAA97A9E648052C0A33616B94C5F4440,asvpxgabs,POINT,40.7445289,-74.0061413,1,3,nyc
34114,0101000020E61000000DA5F622DA7F52C04B3D0B42795D4440,Meeposity,POINT,40.730263,-73.997689,1,3,nyc
34146,0101000020E6100000176A4582868052C07BCE8A666D5E4440,mrpeterelliot,POINT,40.73771364,-74.00820977,1,3,nyc
34149,0101000020E6100000C554FA09678052C0215B96AFCB5E4440,LiveFromThe201,POINT,40.740591,-74.006289,1,3,nyc
34160,0101000020E61000009485AFAF757F52C08E90813CBB5E4440,Rasiej,POINT,40.740089,-73.991558,1,3,nyc
34165,0101000020E6100000D481ACA7567F52C050C3B7B06E5E4440,BlackHaloStyle,POINT,40.737753,-73.989664,1,3,nyc
34183,0101000020E6100000BA6B09F9A07F52C0A1D634EF385D4440,Nikaury1515,POINT,40.7283,-73.9942,1,3,nyc
34186,0101000020E6100000E71DA7E8487F52C0F3537F31995D4440,pachecotweets,POINT,40.73123759,-73.988825,1,3,nyc
34192,0101000020E6100000672E0D4F717E52C03BFB0CA0465E4440,CharlesStunning,POINT,40.73653031,-73.97566582,1,3,nyc
34259,0101000020E6100000F98856F6768052C04C751ACCD35E4440,nataliesytner,POINT,40.74083854,-74.00726088,1,3,nyc
34265,0101000020E610000084BD8921B97F52C0A1F8CEBB735F4440,desireegruber,POINT,40.74571941,-73.9956745,1,3,nyc
34275,0101000020E6100000ABBD5F37727F52C003324B6D6F5D4440,jakeberlin94,POINT,40.72996298,-73.99134621,1,3,nyc
34283,0101000020E6100000F45104402E7F52C081FB0980545D4440,daphneclaire_,POINT,40.72914124,-73.98719788,1,3,nyc
34286,0101000020E61000004312071AFD7E52C00C47A9E7D15C4440,roxannenaomi,POINT,40.72515579,-73.9841981,1,3,nyc
34302,0101000020E610000065A6F61A297F52C00F2200D5CB5E4440,itsnotny,POINT,40.74059546,-73.98688387,1,3,nyc
34306,0101000020E61000001C0E64A01F8052C089A836F6745E4440,FrankMODonnell,POINT,40.73794439,-74.00193033,1,3,nyc
34311,0101000020E6100000417F0472477F52C01396DB6A145D4440,BrittlynGleeson,POINT,40.72718559,-73.98873568,1,3,nyc
34341,0101000020E6100000D1E7827E4F7F52C03946B247A85D4440,iluvny3000,POINT,40.731698,-73.98922694,1,3,nyc
34342,0101000020E6100000A88DEA74208052C0A391CF2B9E5E4440,Kamaron,POINT,40.739202,-74.001981,1,3,nyc
34347,0101000020E6100000D284D48AC27F52C08E5143C0C65E4440,WealthNWork,POINT,40.7404404,-73.99624892,1,3,nyc
34350,0101000020E6100000EFB6E24D447F52C0D8F11D04365D4440,JulianWilliems,POINT,40.72821094,-73.98854396,1,3,nyc
34351,0101000020E61000006D9A6F2BDA7F52C0DC90F3BC235F4440,emTVpr,POINT,40.74327814,-73.99769102,1,3,nyc
34360,0101000020E61000001FF5D72B2C7F52C04B7842AF3F5D4440,bendersbeard,POINT,40.728506,-73.987071,1,3,nyc
34378,0101000020E61000006B359844458052C019BA44BBAB5F4440,pieterhenket,POINT,40.74742833,-74.00422778,1,3,nyc
34380,0101000020E6100000827F00088E7F52C043C879FF1F5E4440,ADOLFLITLER,POINT,40.7353515,-73.9930439,1,3,nyc
34412,0101000020E61000003E5A7B23E37E52C02BC61239715D4440,theheavyjamz,POINT,40.73001779,-73.98261344,1,3,nyc
34421,0101000020E61000001E4FCB0FDC7F52C0B00B16B9ED5E4440,Papi_Da_nigga,POINT,40.74162973,-73.9978065,1,3,nyc
34422,0101000020E610000029DF3B83697F52C022156B5D8F5E4440,desimonecasting,POINT,40.73875015,-73.99081498,1,3,nyc
34444,0101000020E61000004E82925D047F52C0E39BD809505D4440,grhlee,POINT,40.72900508,-73.98464145,1,3,nyc
34453,0101000020E6100000B756623B6B7F52C007F86682FE5D4440,cenelson08,POINT,40.73432951,-73.99091992,1,3,nyc
34468,0101000020E6100000BA6B09F9A07F52C0A1D634EF385D4440,SeanKennedy,POINT,40.7283,-73.9942,1,3,nyc
34472,0101000020E6100000FFE0AE245A7F52C07A434C4FF95D4440,CorryEmma,POINT,40.73417083,-73.98987691,1,3,nyc
34476,0101000020E6100000C61218E36A7F52C02758356B1D5E4440,LaurenCHodges,POINT,40.73527279,-73.99089887,1,3,nyc
34488,0101000020E61000001B2F9B08747E52C0E81CF285FF5C4440,HerreraMalik_,POINT,40.72654795,-73.97583213,1,3,nyc
34494,0101000020E61000005008D3E66E7F52C07F5CD19CAB5E4440,BKcolin,POINT,40.7396122,-73.9911439,1,3,nyc
34497,0101000020E6100000974FDA447B7F52C060E1EA21165D4440,get_lipstick,POINT,40.72723793,-73.99189874,1,3,nyc
34512,0101000020E610000031C225116B7F52C0164A89D1B15E4440,ravenchiara,POINT,40.73980159,-73.99090985,1,3,nyc
34516,0101000020E6100000405B9C6B378052C0318A7140C35D4440,jamieCwells,POINT,40.73252111,-74.00338259,1,3,nyc
34521,0101000020E6100000D859FCBFCD7E52C075260A80335D4440,marieta_lonelyh,POINT,40.72813416,-73.98130798,1,3,nyc
34528,0101000020E61000009E7B0F971C7F52C041F2CEA10C5D4440,JustineDori,POINT,40.726948,-73.98612,1,3,nyc
34530,0101000020E6100000DCF88F5C298052C0F1459CCA795D4440,marknorm,POINT,40.73027928,-74.00252451,1,3,nyc
34533,0101000020E61000000FAE25898A8052C0F2DD7BF20F5E4440,nchavesn,POINT,40.73486167,-74.00845555,1,3,nyc
34536,0101000020E6100000AB8EE23D838052C0438AE8742C5E4440,veryhighbrow,POINT,40.73573171,-74.00801036,1,3,nyc
34546,0101000020E61000006473D53C477F52C0AB5D13D21A5F4440,aprilmariee28,POINT,40.743006,-73.988723,1,3,nyc
34555,0101000020E6100000DD60A8C30A7F52C087DF4DB7EC5E4440,tone_Perez,POINT,40.741599,-73.985032,1,3,nyc
34560,0101000020E6100000E8DAF6C1227F52C022C1B75DA65D4440,cbfish,POINT,40.73163959,-73.98649644,1,3,nyc
34564,0101000020E6100000D0D6C1C1DE7E52C0AC53E57B465E4440,AllAreCommon,POINT,40.736526,-73.982346,1,3,nyc
34571,0101000020E61000001EFF0582008052C0B1A4DC7D8E5D4440,profjoesal,POINT,40.730911,-74.000031,1,3,nyc
34580,0101000020E6100000043A9336557F52C03C33C170AE5D4440,HARUNADJBARBIE,POINT,40.731886,-73.989576,1,3,nyc
34589,0101000020E6100000F762FFA7A87E52C0F7CDFDD5E35C4440,LCommaThoughts,POINT,40.725703,-73.97904396,1,3,nyc
34600,0101000020E610000023EA9148937E52C03E1C0BA7D85D4440,LizzyLou_xo,POINT,40.73317421,-73.97773947,1,3,nyc
34604,0101000020E610000076374F75C87F52C0456458C51B5F4440,IvanArcosMunoz,POINT,40.743035,-73.99661,1,3,nyc
34624,0101000020E6100000BA6B09F9A07F52C0A1D634EF385D4440,ItatianaAlves,POINT,40.7283,-73.9942,1,3,nyc
34645,0101000020E61000006DFFCA4A137F52C0E13A6B5C245D4440,EllenScordato,POINT,40.72767215,-73.9855525,1,3,nyc
34650,0101000020E6100000C3F6EEEA307F52C0510D5E686C5D4440,itsClevergirl,POINT,40.72987084,-73.9873607,1,3,nyc
34654,0101000020E610000040683D7C997F52C0E0DA8992905E4440,ALDEANYC,POINT,40.738787,-73.993743,1,3,nyc
34670,0101000020E6100000028640896A7F52C0176082C7F55D4440,gingerfinch,POINT,40.73406309,-73.99087745,1,3,nyc
34679,0101000020E6100000AD69DE718A7F52C02BDB87BCE55E4440,supajenn,POINT,40.741386,-73.992825,1,3,nyc
34684,0101000020E6100000EADDAB98427F52C03FE67FC9F85C4440,JRBERNSTEIN,POINT,40.72634238,-73.98843972,1,3,nyc
34691,0101000020E6100000043A9336557F52C03C33C170AE5D4440,ilovestrings,POINT,40.731886,-73.989576,1,3,nyc
34695,0101000020E61000003480B740828052C006A051BAF45D4440,Salazarius91,POINT,40.734031,-74.00795,1,3,nyc
34721,0101000020E6100000A440342D507F52C04DB60574745D4440,danwalsh93,POINT,40.73011637,-73.98926859,1,3,nyc
34732,0101000020E6100000E35DC346787F52C04F7F30CF4E5F4440,MAC_John_S,POINT,40.74459257,-73.99171609,1,3,nyc
34760,0101000020E61000002540C9F4B67F52C0BE0EA4A46A5D4440,mikekarlesky,POINT,40.72981699,-73.99554176,1,3,nyc
34817,0101000020E6100000836275F5747F52C0667EDA4D955E4440,PepsiCoTrung,POINT,40.7389314,-73.9915136,1,3,nyc
34818,0101000020E61000002F17F19D988052C0BE4F55A1815E4440,Idolize_online,POINT,40.738331,-74.009315,1,3,nyc
34821,0101000020E61000004B097F8EA87F52C0609E84880A5E4440,ryonlife,POINT,40.73469645,-73.99466288,1,3,nyc
34837,0101000020E61000002D9E9341A27F52C08BD03A706F5F4440,BreezyM15,POINT,40.74558833,-73.99427833,1,3,nyc
34838,0101000020E610000071D633C67F7F52C080160104625F4440,Batata742,POINT,40.7451787,-73.99217372,1,3,nyc
34841,0101000020E6100000FDB9EC00DD7E52C0359E639BAF5C4440,Andrewthebaron,POINT,40.7241091,-73.98223899,1,3,nyc
34844,0101000020E6100000D073F2BF688052C04086D039A65E4440,annawyds22,POINT,40.73944781,-74.00639342,1,3,nyc
34856,0101000020E6100000A3C59DFBC07F52C0227E72D2835E4440,TinaBorelli,POINT,40.73839789,-73.99615374,1,3,nyc
34870,0101000020E6100000402D8A47378052C0496760E4E55E4440,cricketwealth,POINT,40.74139075,-74.00337399,1,3,nyc
34878,0101000020E6100000498446B0718052C0183F8D7BF35D4440,LaurenMitte,POINT,40.733993,-74.006939,1,3,nyc
34880,0101000020E6100000F88E96DAFD7E52C091B376FC135D4440,gretelgoing,POINT,40.72717243,-73.98424401,1,3,nyc
34890,0101000020E6100000064C5C9EF97E52C0B1CD7CBD315D4440,mikecoppola,POINT,40.72808045,-73.98398551,1,3,nyc
34908,0101000020E6100000EFC89A89908052C05688818D6F5F4440,RYANMETAURO,POINT,40.74559182,-74.00882187,1,3,nyc
34909,0101000020E6100000A9E34AA0758052C0D28BB9EF415E4440,ianpetrarca,POINT,40.73638722,-74.00717933,1,3,nyc
34923,0101000020E610000075F94123B97E52C0182BC5E97F5E4440,pkaidoo_,POINT,40.7382786,-73.98004991,1,3,nyc
34924,0101000020E61000001258EF262E8052C099897D5DE15D4440,JaysonSeneca,POINT,40.7334401,-74.0028169,1,3,nyc
34929,0101000020E61000003B1AC916307F52C04FEDA928205E4440,DJNickLo,POINT,40.73535641,-73.98731012,1,3,nyc
34955,0101000020E6100000269C8A123C7F52C06F756B5F615D4440,adawanart,POINT,40.72953408,-73.98804153,1,3,nyc
34961,0101000020E610000051D6F35E4A7F52C0380863D9065D4440,grittlepaws,POINT,40.72677152,-73.98891424,1,3,nyc
34969,0101000020E6100000AE657438618052C010C71DE3485F4440,jess1125_,POINT,40.74441184,-74.00593387,1,3,nyc
34971,0101000020E6100000B74150E2718052C011CADA2A315F4440,Hypekills213,POINT,40.74368797,-74.00695093,1,3,nyc
34974,0101000020E610000037A36AE4887F52C0B7738A23495E4440,sam_words,POINT,40.73660702,-73.99273024,1,3,nyc
34976,0101000020E6100000E41F6C678E7F52C0A447BED81C5F4440,RayNevz5,POINT,40.74306783,-73.99306665,1,3,nyc
34986,0101000020E61000002AF004B1E27F52C0629BF97A635E4440,LouiseMasoni,POINT,40.7374109,-73.99821115,1,3,nyc
34991,0101000020E6100000EACBD24ECD7F52C039B5334C6D5D4440,ziadallal,POINT,40.729898,-73.996906,1,3,nyc
35004,0101000020E6100000E55FCB2BD77F52C0062CB98AC55D4440,court_jack,POINT,40.732591,-73.997508,1,3,nyc
35009,0101000020E61000000148F11A097F52C08DFE6531905E4440,Sharanika,POINT,40.73877542,-73.98493074,1,3,nyc
35010,0101000020E61000009A081B9E5E7F52C0ECA2E8818F5D4440,wilson_vangundy,POINT,40.730942,-73.99015,1,3,nyc
35013,0101000020E610000081378BB4208052C03073CB587E5D4440,flemso,POINT,40.7304183,-74.00199617,1,3,nyc
35022,0101000020E6100000043A9336557F52C03C33C170AE5D4440,BGorgeous_,POINT,40.731886,-73.989576,1,3,nyc
35023,0101000020E610000022F96B2ECE7F52C066174659435F4440,reginaharris,POINT,40.74424282,-73.99695931,1,3,nyc
35027,0101000020E6100000211959CF9C7F52C09A6D1B04255E4440,juancavegar,POINT,40.73550464,-73.99394592,1,3,nyc
35028,0101000020E610000027126D435C8052C0CED9E9A4CA5E4440,nataliehartley,POINT,40.74055921,-74.00563131,1,3,nyc
35040,0101000020E610000061F0385E647F52C082C864698E5D4440,cleansheeets,POINT,40.73090856,-73.99050098,1,3,nyc
35041,0101000020E610000006B56313AE7F52C095C2512C965D4440,kasselhoff,POINT,40.73114542,-73.99499974,1,3,nyc
35044,0101000020E6100000F2D15E54BD7F52C07B896F30ED5E4440,Charlyboyblanco,POINT,40.74161344,-73.99593076,1,3,nyc
35046,0101000020E6100000D073F2BF688052C04086D039A65E4440,NikkiLagana,POINT,40.73944781,-74.00639342,1,3,nyc
35047,0101000020E6100000137C361F557F52C0CC26C0B0FC5D4440,_elexis22,POINT,40.734274,-73.98957043,1,3,nyc
35061,0101000020E6100000DB2EB80FCE7F52C08A1E5B43675D4440,GiovanniMunari,POINT,40.72971384,-73.99695199,1,3,nyc
35065,0101000020E610000043363575C37E52C04CDCCFCE0E5E4440,RansonT,POINT,40.7348269,-73.9806798,1,3,nyc
35077,0101000020E6100000DF5A3F60127F52C01B45F728B35D4440,mjnydam,POINT,40.73203003,-73.98549658,1,3,nyc
35091,0101000020E6100000F845D7BF8A7F52C0A8F6F1E9945E4440,MizzouMonster,POINT,40.73891949,-73.99284359,1,3,nyc
35094,0101000020E6100000F93B885B8D8052C02176A6D0795F4440,brLucasM,POINT,40.745905,-74.00862778,1,3,nyc
35155,0101000020E610000080549AFF5D8052C092B9E81A1C5F4440,caitiecoll,POINT,40.7430452,-74.00573721,1,3,nyc
35159,0101000020E610000046F1A632778052C0C243FFA1EC5E4440,jayvix,POINT,40.74159646,-74.00727526,1,3,nyc
35162,0101000020E6100000FD0C352B977F52C036D56A7A165E4440,sallyhaighalex,POINT,40.73506098,-73.99360161,1,3,nyc
35169,0101000020E6100000BA84647D5A8052C057E652011C5E4440,CressiDeuxMille,POINT,40.73522965,-74.00552306,1,3,nyc
35187,0101000020E610000067031B9D947F52C0A454C213FA5E4440,MissAnlorHoon,POINT,40.74200675,-73.99344566,1,3,nyc
35193,0101000020E61000001C137BCB497F52C0CFB76875305F4440,iamheartbeat966,POINT,40.74366634,-73.98887908,1,3,nyc
35199,0101000020E6100000C3FDF45D597F52C0AC14C80DBB5E4440,carovela517,POINT,40.74008343,-73.98982953,1,3,nyc
35210,0101000020E6100000448E292FA47E52C0EF9C3D02455E4440,JamieDiTringo,POINT,40.73648098,-73.97877101,1,3,nyc
35213,0101000020E61000000D0B836CF87E52C0EBD7088AC05E4440,gaprielinha,POINT,40.74025083,-73.98391259,1,3,nyc
35218,0101000020E6100000043A9336557F52C03C33C170AE5D4440,andrew_akira,POINT,40.731886,-73.989576,1,3,nyc
35226,0101000020E610000086CC32177A7F52C0B9676514AE5D4440,Tiernan_Misu,POINT,40.73187499,-73.99182682,1,3,nyc
35238,0101000020E61000001B8D95FB918052C0CDF54BFE865E4440,ADaesthete,POINT,40.73849467,-74.00891008,1,3,nyc
35248,0101000020E61000008BEDC582C87F52C0156260E39B5D4440,Marmolejoz,POINT,40.73131983,-73.99661321,1,3,nyc
35260,0101000020E6100000F5F4F0E99A7F52C08AF74E924F5D4440,sk8ntso,POINT,40.72899083,-73.99383019,1,3,nyc
35268,0101000020E61000000BBFED6CFC7E52C04E236FB1095E4440,LindaIsabella94,POINT,40.73467081,-73.98415683,1,3,nyc
35272,0101000020E610000085C3FB3F418052C0DD7305804F5E4440,Caoimhin_L,POINT,40.73680115,-74.00398254,1,3,nyc
35289,0101000020E61000008A4F4BBD387F52C005FA23903B5D4440,dvg1,POINT,40.72838022,-73.9878381,1,3,nyc
35296,0101000020E61000006473D53C477F52C0AB5D13D21A5F4440,KCYouThere,POINT,40.743006,-73.988723,1,3,nyc
35298,0101000020E61000004E45E86F5B7F52C0F173AEEEF95E4440,laurentajfel,POINT,40.74200233,-73.98995588,1,3,nyc
35305,0101000020E610000007470357BD7E52C0A1BA3D31005E4440,missmandypants,POINT,40.73438087,-73.98030639,1,3,nyc
35316,0101000020E61000007135F4477F8052C00FCBB09B635F4440,ainsleyoc,POINT,40.7452273,-74.00776862,1,3,nyc
35331,0101000020E61000005FF04840358052C09E086675C05E4440,Janetelias,POINT,40.74024837,-74.00325019,1,3,nyc
35359,0101000020E6100000AA454431797F52C026A8E15B585D4440,vintesta,POINT,40.729259,-73.991772,1,3,nyc
35397,0101000020E61000006297D15D0C7F52C08FD1AE00AE5E4440,tweeter_X,POINT,40.73968514,-73.98512979,1,3,nyc
35415,0101000020E61000007976F9D6877F52C043AB9333145F4440,briggsjimmie,POINT,40.742804,-73.992666,1,3,nyc
35422,0101000020E61000001844A4A65D8052C0C251F2EA1C5F4440,puleeeee,POINT,40.74307,-74.005716,1,3,nyc
35435,0101000020E610000070B67715EB7F52C0AF21DD74F05D4440,ChefJohnDeLucie,POINT,40.73390065,-73.99872338,1,3,nyc
35440,0101000020E6100000C97595E6FD7F52C0C780CBE7855E4440,MAOpadilha,POINT,40.73846147,-73.99987187,1,3,nyc
35441,0101000020E6100000FDF77D8B908052C04AD235936F5F4440,demiwardphoto,POINT,40.7455925,-74.00882232,1,3,nyc
35455,0101000020E6100000B2D991EA3B8052C000E65AB4005F4440,graceisabel,POINT,40.742209,-74.003657,1,3,nyc
35457,0101000020E61000006688635DDC7F52C04B5645B8C95E4440,ItzWizzi,POINT,40.740531,-73.997825,1,3,nyc
35473,0101000020E61000002AA1C395D67F52C0CFC8B5DB8D5D4440,jayspiano,POINT,40.73089167,-73.99747223,1,3,nyc
35483,0101000020E610000021080C693F7F52C04E884E09E75D4440,hpedskis,POINT,40.73361317,-73.98824526,1,3,nyc
35485,0101000020E6100000DB251E0E9A7F52C050355927575D4440,racheledeutsch,POINT,40.72922222,-73.99377778,1,3,nyc
35503,0101000020E610000072851C00D67F52C0E0AB2DA74A5E4440,saeedsoltan97,POINT,40.73665323,-73.99743655,1,3,nyc
35541,0101000020E6100000EACBD24ECD7F52C039B5334C6D5D4440,plotzpie,POINT,40.729898,-73.996906,1,3,nyc
35550,0101000020E6100000B74150E2718052C011CADA2A315F4440,hitparade,POINT,40.74368797,-74.00695093,1,3,nyc
35561,0101000020E6100000A3E9EC64708052C0B6696CAF055F4440,farkindelicato,POINT,40.742361,-74.00686,1,3,nyc
35567,0101000020E6100000DB2D6E48887F52C0A3B369F8585E4440,soko12x3,POINT,40.73709016,-73.99269305,1,3,nyc
35590,0101000020E61000000EBDC5C37B7F52C054A703594F5D4440,goeschei,POINT,40.728984,-73.991929,1,3,nyc
35593,0101000020E610000011D5C69E1E7F52C0A494C61E905D4440,theresa2899,POINT,40.7309607,-73.98624391,1,3,nyc
35606,0101000020E610000093923723778052C08E4E0AB1025F4440,wgsn,POINT,40.74226964,-74.00727158,1,3,nyc
35622,0101000020E61000001A3048FAB47F52C033A48AE2555E4440,Twiniversity,POINT,40.736996,-73.995421,1,3,nyc
35625,0101000020E6100000E2CCAFE6007F52C02CF2EB87D85C4440,ParneezyWest,POINT,40.725358,-73.98443,1,3,nyc
35626,0101000020E6100000C5447BA3338052C0A120E317FF5E4440,jkatzgoes,POINT,40.74215983,-74.00315177,1,3,nyc
35627,0101000020E610000059E4F0AC117F52C0FBBB4E55675D4440,c4rolynm4rie,POINT,40.72971598,-73.98545383,1,3,nyc
35658,0101000020E6100000763579CA6A8052C011514CDE005F4440,RauwCC,POINT,40.742214,-74.006518,1,3,nyc
35685,0101000020E6100000BAB276A19A8052C0E6CA7FCC775E4440,averyplewes,POINT,40.73803097,-74.00943791,1,3,nyc
35701,0101000020E61000006B813D26527F52C0A11342075D5E4440,MarshallFierce,POINT,40.737214,-73.989389,1,3,nyc
35738,0101000020E6100000EADDAB98427F52C03FE67FC9F85C4440,arabesquealicia,POINT,40.72634238,-73.98843972,1,3,nyc
35743,0101000020E6100000EC1681B1BE7F52C091F2936A9F5E4440,yogadeals,POINT,40.73924,-73.996014,1,3,nyc
35749,0101000020E6100000BA6B09F9A07F52C0A1D634EF385D4440,jasonoh,POINT,40.7283,-73.9942,1,3,nyc
35768,0101000020E6100000CFDD0951197F52C065E3C1163B5D4440,the_tim_sampson,POINT,40.72836575,-73.9859202,1,3,nyc
35771,0101000020E61000002B3410CB667F52C00FD4298F6E5E4440,paragonsports,POINT,40.737749,-73.990649,1,3,nyc
35777,0101000020E6100000BF0F0709518052C011001C7BF65E4440,__bcella,POINT,40.741897,-74.004946,1,3,nyc
35786,0101000020E61000004B8E9ECF7E8052C0F809D2521A5F4440,jenherczeg,POINT,40.74299083,-74.00773993,1,3,nyc
35804,0101000020E6100000546143A2D67F52C0F9B2FEE08D5D4440,isabel_murgelas,POINT,40.7308923,-73.99747521,1,3,nyc
35808,0101000020E610000093923723778052C08E4E0AB1025F4440,denisecteti,POINT,40.74226964,-74.00727158,1,3,nyc
35815,0101000020E61000003106399C377F52C002DFC8972B5D4440,AntoineSamuda,POINT,40.72789285,-73.98776918,1,3,nyc
35819,0101000020E610000079DA6D59768052C00442C2621A5F4440,LunaticNik,POINT,40.74299273,-74.00722347,1,3,nyc
35832,0101000020E61000001825E82FF47F52C0CAA8328CBB5D4440,vivekshenoy,POINT,40.732286,-73.999279,1,3,nyc
35833,0101000020E61000001E9F7700977F52C060DB2E76F35E4440,Johnuhvan,POINT,40.74180486,-73.99359142,1,3,nyc
35854,0101000020E610000026512FF8348052C0D6FF39CC975D4440,ericgenau,POINT,40.731195,-74.003233,1,3,nyc
35863,0101000020E6100000B8AF03E78C8052C0D712F241CF5E4440,Dirty2N3Z,POINT,40.7407,-74.0086,1,3,nyc
35889,0101000020E6100000EBE8F2C5E27F52C0E53864C1CC5E4440,madisonkoury,POINT,40.74062364,-73.99821614,1,3,nyc
35890,0101000020E610000014CB2DAD867F52C0E5ED08A7055F4440,Haifa777mans,POINT,40.74236,-73.992595,1,3,nyc
35892,0101000020E61000000F9C54B01D8052C0C27E571D9C5E4440,andrewlondon16,POINT,40.73913924,-74.00181206,1,3,nyc
35904,0101000020E6100000B0CBF09F6E8052C08578245E9E5E4440,juulia_mariee,POINT,40.739208,-74.006752,1,3,nyc
35919,0101000020E61000003060B0B84B7F52C031D3F6AFAC5E4440,kirmoody,POINT,40.739645,-73.98899667,1,3,nyc
35935,0101000020E61000001A6A1492CC7E52C0A77686A92D5D4440,JMStimNYC,POINT,40.727956,-73.981236,1,3,nyc
35949,0101000020E610000043588D25AC7E52C0423D224B8B5D4440,borstalbon,POINT,40.7308134,-73.979257,1,3,nyc
35965,0101000020E610000093923723778052C08E4E0AB1025F4440,McGawesome,POINT,40.74226964,-74.00727158,1,3,nyc
35973,0101000020E6100000F9F719170E8052C07B4E7ADFF85E4440,XochitlSPC,POINT,40.74197,-74.00086,1,3,nyc
35975,0101000020E6100000A36C78177B7F52C0B3F798FE5B5D4440,MRJAYV,POINT,40.72936995,-73.99188792,1,3,nyc
36010,0101000020E6100000DA2A98637F7F52C0CE3FD1A71B5D4440,J_Matienzo,POINT,40.72740648,-73.99215021,1,3,nyc
36019,0101000020E610000042AB387A617F52C0A7DD1A9EFF5D4440,czickgraf3,POINT,40.73436333,-73.99032455,1,3,nyc
36037,0101000020E610000010A827C1158052C0385F364B935D4440,theonlygoodalex,POINT,40.73105755,-74.00132779,1,3,nyc
36052,0101000020E610000089EF8290058052C02BF4A895155F4440,celineandfrap,POINT,40.74284621,-74.00033963,1,3,nyc
36059,0101000020E61000000A53EF04168052C00DF757B0095E4440,unity_codex,POINT,40.73467068,-74.00134395,1,3,nyc
36061,0101000020E61000004BD79F06C47F52C0707EA2361A5F4440,villavalerie,POINT,40.74298747,-73.99633947,1,3,nyc
36072,0101000020E61000001DB0489F188052C0BB33EA8C355E4440,thejazzpost,POINT,40.73600923,-74.00150282,1,3,nyc
36073,0101000020E610000006483481228052C0DF1B4300705E4440,ASphotoNYC,POINT,40.737793,-74.002106,1,3,nyc
36078,0101000020E61000000E83F92B647F52C0A73B4F3C675D4440,nyla_ivy,POINT,40.729713,-73.990489,1,3,nyc
36089,0101000020E6100000161DC174F77E52C0C853A060105D4440,blueagavebalto,POINT,40.7270623,-73.98385352,1,3,nyc
36098,0101000020E6100000007D11233A8052C0D0AA0110185F4440,TineErol,POINT,40.74292183,-74.0035484,1,3,nyc
36115,0101000020E610000013B534B7427F52C02123A0C2115E4440,DavidJAdcock,POINT,40.734917,-73.988447,1,3,nyc
36118,0101000020E6100000B1018DA9668052C03E57BEDBFA5D4440,foodtown526,POINT,40.73421809,-74.00626601,1,3,nyc
36129,0101000020E6100000C4F98A24F07E52C0546C2F16C45E4440,_MissJay,POINT,40.74035909,-73.98340715,1,3,nyc
36132,0101000020E6100000D0EAAA617B7F52C04A7AF74B345F4440,MrAlbertoZamora,POINT,40.74378347,-73.99190561,1,3,nyc
36149,0101000020E610000088C25F7A587F52C06D821C52945E4440,LCatAp,POINT,40.73890139,-73.98977527,1,3,nyc
36155,0101000020E6100000B74150E2718052C011CADA2A315F4440,holbrookba,POINT,40.74368797,-74.00695093,1,3,nyc
36158,0101000020E610000076A31332657F52C0B54D96FF355E4440,maria_regina39,POINT,40.7360229,-73.99055149,1,3,nyc
