,Unnamed: 0,UserID,Username,Tweeted_At,Tweet ID,Location,Geo,Place,Profile_Create_at,Retweeted_Count,Text,geometry,datetime
99375,145324,,MrNaassir,Tue Feb 17 13:04:40 +0000 2015,567670967133286400,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054798, -73.82383612]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,"@Leonor188:@MrNaassir  @almohid @GCHDutta @dermott_ann @Domi52778 @ImamTweets @roseflourish_13 @space_mattt http://t.co/t9MjHldZqu
TY",POINT (40.69054798 -73.82383612),2015-02-17 13:04:40
99387,145336,,MrNaassir,Tue Feb 17 13:03:54 +0000 2015,567670776774799360,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69040052, -73.82382966]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,@Leonor188 @almohid @GCHDutta @dermott_ann @Domi52778 @ImamTweets @roseflourish_13 @space_mattt http://t.co/VKeqBIfyRT,POINT (40.69040052 -73.82382966),2015-02-17 13:03:54
99393,145342,,MrNaassir,Tue Feb 17 13:03:34 +0000 2015,567670693253623808,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055302, -73.8238253]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@Leonor188:@MrNaassir  @almohid @GCHDutta @dermott_ann @Domi52778 @ImamTweets@roseflourish_13 @space_mattt http://t.co/SrGxBif1VK
Thanks",POINT (40.69055302 -73.8238253),2015-02-17 13:03:34
99412,145361,,MrNaassir,Tue Feb 17 13:02:29 +0000 2015,567670419654979584,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055302, -73.8238253]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,@Leonor188 @almohid @GCHDutta @dermott_ann @Domi52778 @ImamTweets @roseflourish_13 @space_mattt http://t.co/T8S2ywkYAQ,POINT (40.69055302 -73.8238253),2015-02-17 13:02:29
99420,145369,,MrNaassir,Tue Feb 17 13:02:12 +0000 2015,567670348335026176,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69053181, -73.82391167]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,"@Leonor188:@MrNaassir  @almohid @GCHDutta @dermott_ann @Domi52778 @ImamTweets@roseflourish_13 @space_mattt http://t.co/y4M5JPp9K6
Thanks",POINT (40.69053181 -73.82391167),2015-02-17 13:02:12
99432,145381,,MrNaassir,Tue Feb 17 13:01:36 +0000 2015,567670195851124736,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69051969, -73.82390444]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@Leonor188:@MrNaassir @almohid @GCHDutta @dermott_ann @Domi52778 @ImamTweets @roseflourish_13 @space_mattt thank you Nasir 
Welcome Leo",POINT (40.69051969 -73.82390444000001),2015-02-17 13:01:36
99486,145435,,MrNaassir,Tue Feb 17 12:58:26 +0000 2015,567669399998697472,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69057825, -73.82382764]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@NilSaraytan1:@MrNaassir http://t.co/5hwKuChjQz
Dear Aylin
Thank you so much for your beautiful flowers bouquet",POINT (40.69057825 -73.82382764),2015-02-17 12:58:26
99656,145605,,MrNaassir,Tue Feb 17 12:49:54 +0000 2015,567667253844656128,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055851, -73.82380444]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@Leonor188: @GCHDutta @MrNaassir @kuntal_kundu stunning Dutta, thank you 
You are most welcome Dear",POINT (40.69055851 -73.82380444),2015-02-17 12:49:54
99766,145715,,MrNaassir,Tue Feb 17 12:42:51 +0000 2015,567665478815219712,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69056435, -73.82381201]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@aipado:
@AnirulMariebry: http://t.co/B39etFKGGI
Oh My God",POINT (40.69056435 -73.82381201),2015-02-17 12:42:51
99832,145781,,MrNaassir,Tue Feb 17 12:38:26 +0000 2015,567664365453987841,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69057639, -73.82381575]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@sozmillette
   
Thank you to everyone following me
Gracias Por Seguirme
     http://t.co/jBxrgHeSS5",POINT (40.69057639 -73.82381574999999),2015-02-17 12:38:26
99869,145818,,MrNaassir,Tue Feb 17 12:36:20 +0000 2015,567663839106572289,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054037, -73.82386301]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,@NilSaraytan1:@MrNaassir My favorite flower is greatDear Aylin I am following you from New York.Will U Plz? Have a wonderful &amp; lovely day,POINT (40.69054037 -73.82386301),2015-02-17 12:36:20
99988,145937,,MrNaassir,Tue Feb 17 12:29:48 +0000 2015,567662192884199424,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69051623, -73.82378388]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,"@NilSaraytan1: @MrNaassir Wow very nice thanks
You are most welcome Dear http://t.co/x2tWL2Cg2q",POINT (40.69051623 -73.82378387999999),2015-02-17 12:29:48
100014,145963,,MrNaassir,Tue Feb 17 12:28:25 +0000 2015,567661845155442689,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055388, -73.82376593]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,@NinaNebo @GeviraBrooks @Falcon_105 @takeshi59HAWAII @Blend_Mars @Photo5065 http://t.co/KCRMUOtVuD,POINT (40.69055388 -73.82376592999999),2015-02-17 12:28:25
100024,145973,,MrNaassir,Tue Feb 17 12:28:03 +0000 2015,567661752570376192,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054846, -73.8237581]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,6,@NinaNebo @GeviraBrooks @Falcon_105 @takeshi59HAWAII @Blend_Mars @Photo5065 http://t.co/XBDMfdTwpJ,POINT (40.69054846 -73.82375810000001),2015-02-17 12:28:03
100025,145974,,MrNaassir,Tue Feb 17 12:27:56 +0000 2015,567661723902304256,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054846, -73.8237581]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,@NinaNebo @GeviraBrooks @Falcon_105 @takeshi59HAWAII @Blend_Mars @Photo5065 http://t.co/8QCMNesjIt,POINT (40.69054846 -73.82375810000001),2015-02-17 12:27:56
100029,145978,,MrNaassir,Tue Feb 17 12:27:47 +0000 2015,567661686216491008,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054846, -73.8237581]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,3,@NinaNebo @GeviraBrooks @Falcon_105 @takeshi59HAWAII @Blend_Mars @Photo5065 http://t.co/um8o3yCS5X,POINT (40.69054846 -73.82375810000001),2015-02-17 12:27:47
100088,146037,,MrNaassir,Tue Feb 17 12:24:34 +0000 2015,567660879081398272,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055943, -73.82385453]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@SManutd77 
   
Thank you to everyone following me
Gracias Por Seguirme
     http://t.co/e765y5FyYe",POINT (40.69055943 -73.82385453000001),2015-02-17 12:24:34
100101,146050,,MrNaassir,Tue Feb 17 12:23:26 +0000 2015,567660593348608000,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69053893, -73.82390787]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,3,@MUZTIXQUE @iuyyteDv @Falcon_105@licanraycita @kamelou9@weyoyeyo @periyakulam@MrciaSoleLua @ninigirl84@birdballet1000 http://t.co/PYTwFLICIN,POINT (40.69053893 -73.82390787),2015-02-17 12:23:26
100135,146084,,MrNaassir,Tue Feb 17 12:21:32 +0000 2015,567660112962412544,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055403, -73.82376755]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,@licanraycita @ninigirl84 @periyakulam @MrciaSoleLua @PAizkorbe @gede_prama @SJS888 http://t.co/5fiQRgz2xD,POINT (40.69055403 -73.82376755),2015-02-17 12:21:32
100145,146094,,MrNaassir,Tue Feb 17 12:21:05 +0000 2015,567660001167441921,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.6905499, -73.82376471]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,"@licanraycita:@MrNaassir @ninigirl84 @periyakulam @MrciaSoleLua @PAizkorbe @gede_prama @SJS888 http://t.co/mF993ClPDC
Thanks Dear",POINT (40.6905499 -73.82376471000001),2015-02-17 12:21:05
100156,146105,,MrNaassir,Tue Feb 17 12:20:37 +0000 2015,567659881889796096,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.6905499, -73.82376471]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,@NilSaraytan1 http://t.co/B2q8h9PHzS,POINT (40.6905499 -73.82376471000001),2015-02-17 12:20:37
100163,146112,,MrNaassir,Tue Feb 17 12:20:25 +0000 2015,567659834301239296,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055637, -73.8237634]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,@NilSaraytan1 http://t.co/LqiTb9Lbuq,POINT (40.69055637 -73.8237634),2015-02-17 12:20:25
100169,146118,,MrNaassir,Tue Feb 17 12:20:16 +0000 2015,567659795877224449,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055637, -73.8237634]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,@NilSaraytan1 http://t.co/zSNhp8rx50,POINT (40.69055637 -73.8237634),2015-02-17 12:20:16
100172,146121,,MrNaassir,Tue Feb 17 12:20:05 +0000 2015,567659748888432640,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69055637, -73.8237634]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,@NilSaraytan1 http://t.co/3OF9TFrC0X,POINT (40.69055637 -73.8237634),2015-02-17 12:20:05
100174,146123,,MrNaassir,Tue Feb 17 12:19:59 +0000 2015,567659723944914944,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69056527, -73.82377709]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,@NilSaraytan1 http://t.co/UWwFugGGbu,POINT (40.69056527 -73.82377708999999),2015-02-17 12:19:59
100205,146154,,MrNaassir,Tue Feb 17 12:17:56 +0000 2015,567659207764492289,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.6905949, -73.82379222]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,@SManutd77 http://t.co/MbSKLSrhC2,POINT (40.6905949 -73.82379222),2015-02-17 12:17:56
100246,146195,,MrNaassir,Tue Feb 17 12:15:14 +0000 2015,567658527951716353,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69058721, -73.82378692]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@CathieFord1888
   
Thank you to everyone following meGracias Por Seguirme
     http://t.co/10Y9cEOs7u",POINT (40.69058721 -73.82378692),2015-02-17 12:15:14
100266,146215,,MrNaassir,Tue Feb 17 12:14:03 +0000 2015,567658232337154048,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69058507, -73.82375683]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,"@CathieFord1888: http://t.co/JBUmSiNQCc
Gorgeous &amp; Beautiful",POINT (40.69058507 -73.82375682999999),2015-02-17 12:14:03
100295,146244,,MrNaassir,Tue Feb 17 12:12:35 +0000 2015,567657860566626305,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69058624, -73.823832]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,@Domi52778 @almohid @dermott_ann @GCHDutta @Leonor188 @myaf123 @PAizkorbe @roseflourish_13 @space_mattt @YEinsam http://t.co/WlsjCHRl5Z,POINT (40.69058624 -73.823832),2015-02-17 12:12:35
100300,146249,,MrNaassir,Tue Feb 17 12:12:21 +0000 2015,567657802416803841,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69058624, -73.823832]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,0,@Domi52778 @almohid @dermott_ann @GCHDutta @Leonor188 @myaf123 @PAizkorbe @roseflourish_13 @space_mattt @YEinsam http://t.co/aqb430IhXr,POINT (40.69058624 -73.823832),2015-02-17 12:12:21
100304,146253,,MrNaassir,Tue Feb 17 12:12:07 +0000 2015,567657744195682306,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69058624, -73.823832]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,2,@Domi52778 @almohid @dermott_ann @GCHDutta @Leonor188 @myaf123 @PAizkorbe @roseflourish_13 @space_mattt @YEinsam http://t.co/HybTO7Uaip,POINT (40.69058624 -73.823832),2015-02-17 12:12:07
100332,146281,,MrNaassir,Tue Feb 17 12:09:47 +0000 2015,567657159203512320,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054547, -73.82373573]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,1,@Leonor188 @almohid @GCHDutta @dermott_ann @Domi52778 @ImamTweets @roseflourish_13 @space_mattt http://t.co/7vpsvlgRuz,POINT (40.69054547 -73.82373573),2015-02-17 12:09:47
100339,146288,,MrNaassir,Tue Feb 17 12:09:26 +0000 2015,567657068833046531,New Yark City.New York. U.S.A.,"{u'type': u'Point', u'coordinates': [40.69054547, -73.82373573]}","{u'full_name': u'Queens, NY', u'url': u'https://api.twitter.com/1.1/geo/id/00c39537733fa112.json', u'country': u'United States', u'place_type': u'city', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-73.962582, 40.541722], [-73.699793, 40.541722], [-73.699793, 40.8000371], [-73.962582, 40.8000371]]]}, u'contained_within': [], u'country_code': u'US', u'attributes': {}, u'id': u'00c39537733fa112', u'name': u'Queens'}",Sat Jun 20 00:18:35 +0000 2009,4,@Leonor188 @almohid @GCHDutta @dermott_ann @Domi52778 @ImamTweets @roseflourish_13 @space_mattt http://t.co/COIyLnd6it,POINT (40.69054547 -73.82373573),2015-02-17 12:09:26
